row_id,message,cluster_id,message_clean,represent_name
1349,1. I am convinced that the April 2 to 400 call-to-morrow five crWindowssings that replace the battery told me to call the Valid field to see if there is a battery.,8,"[1, convince, april, 2, 400, call, morrow, five, crwindowssings, replace, battery, tell, call, valid, field, see, battery]","capacity,battery"
432,"""How much does a battery for a SmartPhone 7",8,"[much, battery, smartphone, 7]","capacity,battery"
4292,"""Often disaster application , there is no way to take appointment for the change of the battery.",8,"[often, disaster, application, way, take, appointment, change, battery]","capacity,battery"
2766,Ibaraki Prefecture is crowded and the battery replacement is difficult. To countermeasures.,8,"[ibaraki, prefecture, crowd, battery, replacement, difficult, countermeasures]","capacity,battery"
1291,"""On March 3rd the Eaton Centre scheduled a call for a replacement battery for my SmartPhone 6S. ",8,"[march, 3rd, eaton, centre, schedule, call, replacement, battery, smartphone, 6s]","capacity,battery"
111,"At its own expense, better battery, remove the old battery should be returned to the customer",8,"[expense, better, battery, remove, old, battery, return, customer]","capacity,battery"
1292,The call occurred the same day and they said they would order a replacement battery and that they would contact me once the battery had arrived. ,8,"[call, occur, day, say, would, order, replacement, battery, would, contact, battery, arrive]","capacity,battery"
157,IÕd like to schedule an appointment to get the new battery Device is offering for $29 at the Eugene Oregon store-thank you Sharie Mayes,8,"[like, schedule, appointment, get, new, battery, device, offer, 29, eugene, oregon, store, thank, sharie, mayes]","capacity,battery"
744,"Replace the battery, do not display the maximum capacity.",8,"[replace, battery, display, maximum, capacity]","capacity,battery"
943,The app supports the appointment of a replacement battery to store said that the battery does not have to be in a few days so would also like to book Why waste time customers.,8,"[app, support, appointment, replacement, battery, store, say, battery, days, would, also, like, book, waste, time, customers]","capacity,battery"
31,The new battery is very good,8,"[new, battery, good]","capacity,battery"
3450,I do not replace the battery.,8,"[replace, battery]","capacity,battery"
467,"6s for the battery, do not display the maximum capacity of the problems.",8,"[6s, battery, display, maximum, capacity, problems]","capacity,battery"
535,The battery is not scheduled Ah......,8,"[battery, schedule, ah]","capacity,battery"
931,"I just take my SmartPhone 6 to the new Store Laptop store located in Plaza bugambilias, in Cuernavaca. The battery was inflated q change in August and wanted to replace. I received for Q1, they told me that the bolts were bar""",8,"[take, smartphone, 6, new, store, laptop, store, locate, plaza, bugambilias, cuernavaca, battery, inflate, q, change, august, want, replace, receive, q1, tell, bolt, bar]","capacity,battery"
435,Why does not detect that the battery score I just swap battery,8,"[detect, battery, score, swap, battery]","capacity,battery"
3429,Battery replacement is complete why find Battery Information,8,"[battery, replacement, complete, find, battery, information]","capacity,battery"
2729,_ i Warranty 375 Days,8,"[warranty, 375, days]","capacity,battery"
3433,Ask the phone system after upgrading the capacity of the battery with the real capacity of the battery has a much different,8,"[ask, phone, system, upgrade, capacity, battery, real, capacity, battery, much, different]","capacity,battery"
103,My mobile phone does not display the Battery Capacity,8,"[mobile, phone, display, battery, capacity]","capacity,battery"
3421,Trying to check battery,8,"[try, check, battery]","capacity,battery"
350,I donÕt own a SmartPhone 6,8,"[smartphone, 6]","capacity,battery"
335,Please inform may order a battery replacement at the time. Thank You,8,"[please, inform, may, order, battery, replacement, time, thank]","capacity,battery"
1787,I canÕt schedule an appointment for a battery replacement during the work week. ÊMust be on a weekend. ÊNo visibility to available appointments on 4/13-14. Is it up to me to just check back?,8,"[schedule, appointment, battery, replacement, work, week, must, weekend, visibility, available, appointments, 4, 13, 14, check, back]","capacity,battery"
2885,"When you are finished or when warn you of low battery?""",8,"[finish, warn, low, battery]","capacity,battery"
2018,I need a replacement battery don't notice.,8,"[need, replacement, battery, notice]","capacity,battery"
1183,Battery backup is not good,8,"[battery, backup, good]","capacity,battery"
4141,"please replace battery parts,",8,"[please, replace, battery, part]","capacity,battery"
4133,"the battery check,",8,"[battery, check]","capacity,battery"
3580,My battery is running out so fast,8,"[battery, run, fast]","capacity,battery"
2608,"""The battery exchange service was very good",8,"[battery, exchange, service, good]","capacity,battery"
93,"This SmartPhone has already been replaced,",8,"[smartphone, already, replace]","capacity,battery"
2215,I support the appointment of Device SmartPhone 7 replacement battery arrives at the place of business appointments on time after the service point staff advised that I do not have the SmartPhone 7 battery and when it did not know,8,"[support, appointment, device, smartphone, 7, replacement, battery, arrive, place, business, appointments, time, service, point, staff, advise, smartphone, 7, battery, know]","capacity,battery"
2207,"Battery replacement schedule and store, but the replacement, visit the injustice",8,"[battery, replacement, schedule, store, replacement, visit, injustice]","capacity,battery"
858,"""I ask news from battery replacement",8,"[ask, news, battery, replacement]","capacity,battery"
3320,"""You replaced a new battery in my phone and after less than 2 months the battery is damaged and drains very fast. ",8,"[replace, new, battery, phone, less, 2, months, battery, damage, drain, fast]","capacity,battery"
94,reason : battery was very warm,8,"[reason, battery, warm]","capacity,battery"
4448,"Replace the battery, the peak is not what is wrong with.",8,"[replace, battery, peak, wrong]","capacity,battery"
3071,How can I set up an appointment to get my battery replaced? I have heard I need to order the battery first. I do not live in the Chicago area so I donÕt want to have to make more than one trip to the Device Store.,8,"[set, appointment, get, battery, replace, hear, need, order, battery, first, live, chicago, area, want, make, one, trip, device, store]","capacity,battery"
4055,The replacement battery is not Taiwan called me here option to replace the battery of the grWindowss,8,"[replacement, battery, taiwan, call, option, replace, battery, grwindowss]","capacity,battery"
2768,"To increase the location of the battery replacement. Or, such as 24-hour time. The battery cannot be replaced.",8,"[increase, location, battery, replacement, 24, hour, time, battery, replace]","capacity,battery"
3544,Short Battery Life,8,"[short, battery, life]","capacity,battery"
2657,I want to make an appt at Genius Bar - help!,7,"[want, make, appt, genius, bar, help]","genius,bar"
3037,Terrible - I canÕt believe it is this hard to make a Genius Bar appointment !,7,"[terrible, believe, hard, make, genius, bar, appointment]","genius,bar"
3383,You never called on multiple appointments,7,"[never, call, multiple, appointments]","genius,bar"
2865,night shift iin de bir bar konsa,7,"[night, shift, de, bir, bar, konsa]","genius,bar"
3205,I didnÕt get my scheduled call today at 9.45,7,"[get, schedule, call, today, 9, 45]","genius,bar"
3318,I cannot change to Hong Kong Hong Kong,7,"[change, hong, kong, hong, kong]","genius,bar"
1063,"Even after visiting the Genius Bar and having a call with Device support, this problem ha""",7,"[even, visit, genius, bar, call, device, support, problem, ha]","genius,bar"
3654,No stores available,7,"[store, available]","genius,bar"
3678,"This is unbelievably frustrating. IÕve been wasting so much time trying to find a way to make a Genius Bar appointment. I can never make it down to the store and my daughter is going tonight with her Girls Scout troop, so I wanted to make an appt for myse",7,"[unbelievably, frustrate, waste, much, time, try, find, way, make, genius, bar, appointment, never, make, store, daughter, go, tonight, girls, scout, troop, want, make, appt, myse]","genius,bar"
830,I need to schedule a genus bar appointment due to battery change issues,7,"[need, schedule, genus, bar, appointment, due, battery, change, issue]","genius,bar"
3491,Issue with MaxÕs SmartPhone has now resolved so no longer need Genius Bar appointment today. But there is no option on your system to cancel.,7,"[issue, max, smartphone, resolve, longer, need, genius, bar, appointment, today, option, system, cancel]","genius,bar"
3355,"Yesterday I made an appointment via the Device App to have my SmartPhone battery replaced. When I showed up, the store had no record of my appointment. ÊThey advised me that they do not use the App and only accept appointments by telephone. When I showed them",7,"[yesterday, make, appointment, via, device, app, smartphone, battery, replace, show, store, record, appointment, advise, use, app, accept, appointments, telephone, show]","genius,bar"
739,"""I need to schedule Genius Bar sessionÕ",7,"[need, schedule, genius, bar, session]","genius,bar"
3850,Laptopau does not have appointments?,7,"[laptopau, appointments]","genius,bar"
852,Not received the call at the scheduled time,7,"[receive, call, schedule, time]","genius,bar"
2631,Cannot set up Genius Bar appointment,7,"[set, genius, bar, appointment]","genius,bar"
3357,Why canÕt I make genius appointments anymore?,7,"[make, genius, appointments, anymore]","genius,bar"
1153,"""Very bad experience, to start tried to make an appointment with a Genius Bar and it is impWindowssible to find it.",7,"[bad, experience, start, try, make, appointment, genius, bar, impwindowssible, find]","genius,bar"
3633,How do I set up a Genius Bar appointment.,7,"[set, genius, bar, appointment]","genius,bar"
3872,I need an appointment,7,"[need, appointment]","genius,bar"
3596,I would appreciate it if you made making a reservation at the Genius Bar more easy and straightforward,7,"[would, appreciate, make, make, reservation, genius, bar, easy, straightforward]","genius,bar"
3358,How can I make an appointment with a technician from this app?,7,"[make, appointment, technician, app]","genius,bar"
3051,How do I change a Genius Bar reservation. Really not intuitive. Keeps taking me round and round in circles,7,"[change, genius, bar, reservation, really, intuitive, keep, take, round, round, circle]","genius,bar"
1285,I canÕt see or cancel my Genius Bar appointments in what is suppWindowsed to be an app dedicated to support????,7,"[see, cancel, genius, bar, appointments, suppwindowsed, app, dedicate, support]","genius,bar"
847,Hello. Call for an appointment for replacement of a SmartPhone 6s. The appointment by this means was easy and effective. I arrived to the unit where the appointment is scheduled at the time and i received adequate and prompt attention. In fact the delivery date of the advance. I received corr,7,"[hello, call, appointment, replacement, smartphone, 6s, appointment, mean, easy, effective, arrive, unit, appointment, schedule, time, receive, adequate, prompt, attention, fact, delivery, date, advance, receive, corr]","genius,bar"
3374,"Should be an easy option""",7,"[easy, option]","genius,bar"
3200,"ImpWindowssible to take an appointment at the Genius Bar, only the telephone support is propWindowsed, and the gentleman has not been able to help me...",7,"[impwindowssible, take, appointment, genius, bar, telephone, support, propwindowsed, gentleman, able, help]","genius,bar"
3855,I need an appt at the Device store,7,"[need, appt, device, store]","genius,bar"
1279,"It's very hard to find on these support etc apps, where/how to make an appointment at the genius bar at an device store.",7,"[hard, find, support, etc, apps, make, appointment, genius, bar, device, store]","genius,bar"
1141,"I really hate that it is now impWindowssible to find a place to make a genius bar appt. I must come in, I have already had a two hour call on the phone, and been into a Genius Bar appt twice. itÕs impWindowssible to find a place to make an appt anywhere on your web",7,"[really, hate, impwindowssible, find, place, make, genius, bar, appt, must, come, already, two, hour, call, phone, genius, bar, appt, twice, impwindowssible, find, place, make, appt, anywhere, web]","genius,bar"
2704,I would ask you to ease your appointment.,7,"[would, ask, ease, appointment]","genius,bar"
575,You can do a genius bar appointment date subscription push reminded me of my PC and a few months will not be able to repair it is because every time about genius bar do not have the time can be selected to be robbed of cattle. I hope the device team focused on this issue. Thank You,7,"[genius, bar, appointment, date, subscription, push, remind, pc, months, able, repair, every, time, genius, bar, time, select, rob, cattle, hope, device, team, focus, issue, thank]","genius,bar"
2953,impWindowssible to take an appointment for the change because no availability,7,"[impwindowssible, take, appointment, change, availability]","genius,bar"
1257,My experience has been awful. No where on here does it say Genius Bar so I can schedule an appointment - IÕm sick & tired of Device - itÕs suppWindowsed to be user friendly but it isnÕt lately! My SmartPhone 6 Plus is slower than a freakin snail! IÕm so so frustrat,7,"[experience, awful, say, genius, bar, schedule, appointment, sick, tire, device, suppwindowsed, user, friendly, lately, smartphone, 6, plus, slower, freakin, snail, frustrat]","genius,bar"
580,How do I make a suggestion to Books Online?,7,"[make, suggestion, book, online]","genius,bar"
747,CanÕt find Òcancel reservationÓ option,7,"[find, cancel, reservation, option]","genius,bar"
3079,It is very difficult to set up a genius appointment from the app... it should take less than 3 clicks to get there,7,"[difficult, set, genius, appointment, app, take, less, 3, click, get]","genius,bar"
829,I just want to book an appointment at my local Genius Bar. This doesnÕt allow that. Why?,7,"[want, book, appointment, local, genius, bar, allow]","genius,bar"
1254,"""This apps could decrease the genius visits if:",7,"[apps, could, decrease, genius, visit]","genius,bar"
1248,Horrible. Trying to set an appointment at the help bar in Brandon florida. Cannot find this anywhere on your app. Tried calling and been on hold for 20 minutes. Every time I go to the Brandon store they are so far scheduled out I canÕt even get in.,7,"[horrible, try, set, appointment, help, bar, brandon, florida, find, anywhere, app, try, call, hold, 20, minutes, every, time, go, brandon, store, far, schedule, even, get]","genius,bar"
2727,I find this app frustrating. I cannot find the option to book in for a Genius Bar appointment. ItÕs very frustrating if I say so myself!,7,"[find, app, frustrate, find, option, book, genius, bar, appointment, frustrate, say]","genius,bar"
3563,It sucks that I canÕt find anywhere to make a Genius Bar appointment,7,"[suck, find, anywhere, make, genius, bar, appointment]","genius,bar"
520,List Genius appointment as an option,7,"[list, genius, appointment, option]","genius,bar"
519,"When selecting any of the issues for the HomePod, being able to book an appointment at the Genius Bar is greyed out for all options, even for physical damage issues. Whether youÕre encouraging customers to do everything via mail to home service is unclear",7,"[select, issue, homepod, able, book, appointment, genius, bar, grey, options, even, physical, damage, issue, whether, encourage, customers, everything, via, mail, home, service, unclear]","genius,bar"
2700,Allow me to schedule Genius Bar appointments like before,7,"[allow, schedule, genius, bar, appointments, like]","genius,bar"
3754,To book call,7,"[book, call]","genius,bar"
2690,Unable to cancel genius bar appt from app,7,"[unable, cancel, genius, bar, appt, app]","genius,bar"
3714,I think itÕs ridiculous that I can no longer schedule a Genius Bar appointment thru the app,7,"[think, ridiculous, longer, schedule, genius, bar, appointment, thru, app]","genius,bar"
3183,I need a Genius Bar appointment and I cannot find weÕre to look,7,"[need, genius, bar, appointment, find, look]","genius,bar"
3162,You cannot select the shops in Hong Kong optional stores all of the continent.,7,"[select, shop, hong, kong, optional, store, continent]","genius,bar"
1072,"You can select multiple issues when making a booking. To change the options.""",7,"[select, multiple, issue, make, book, change, options]","genius,bar"
594,To find your location,7,"[find, location]","genius,bar"
727,I need the google appt on my phone,7,"[need, google, appt, phone]","genius,bar"
1111,Why not book a Hong Kong?,7,"[book, hong, kong]","genius,bar"
3708,The Device stores nearby are all so busy that there is often no Genius Bar appointment available in the next week. However the app doesnÕt allow appointments to be made for more than a week in advance. This makes it impWindowssible to schedule an appointment us,7,"[device, store, nearby, busy, often, genius, bar, appointment, available, next, week, however, app, allow, appointments, make, week, advance, make, impwindowssible, schedule, appointment, us]","genius,bar"
1069,Unable to call the appointment and also tried the Web site,7,"[unable, call, appointment, also, try, web, site]","genius,bar"
1227,Why can I schedule with the Genius Bar from the app or in that fact anywhere! Useless! Device overall has very poor customer service.,7,"[schedule, genius, bar, app, fact, anywhere, useless, device, overall, poor, customer, service]","genius,bar"
2921,I canÕt locate an appointment schedule for the Genius Bar! I need an appointment for my SmartPhone X...for frequent dropped calls. Thank you for helping me locate the local Genius Bar at Oxmoor Mall in louisville!,7,"[locate, appointment, schedule, genius, bar, need, appointment, smartphone, x, frequent, drop, call, thank, help, locate, local, genius, bar, oxmoor, mall, louisville]","genius,bar"
2772,How do I schedule appointment for Genius Bar ?,7,"[schedule, appointment, genius, bar]","genius,bar"
3533,", after you have successfully scheduled have nothing to check (",7,"[successfully, schedule, nothing, check]","genius,bar"
454,This is not my phone number. How do I change it? How do I make a Genius Bar appointment?,7,"[phone, number, change, make, genius, bar, appointment]","genius,bar"
1738,I would like to make an appointment,7,"[would, like, make, appointment]","genius,bar"
104,Trying to make a Genius Bar appointment turns out to be very difficult and time consuming. I have not been able to do it yet. It used to be much easier (understatement),7,"[try, make, genius, bar, appointment, turn, difficult, time, consume, able, yet, use, much, easier, understatement]","genius,bar"
1614,Also have noticed appointments scheduled for me with my knowledge ,7,"[also, notice, appointments, schedule, knowledge]","genius,bar"
4437,My device is why I place options only Taiwan Laptopau (China) Hong Kong (China) so I do appointment?,7,"[device, place, options, taiwan, laptopau, china, hong, kong, china, appointment]","genius,bar"
2115,"This app should enable not only rescheduling Device support Genius Bar appointments, but also enable scheduling them at a different store and/or canceling them. When I tried to do this through chat, the representative ended my chat after three minutes of d",7,"[app, enable, reschedule, device, support, genius, bar, appointments, also, enable, schedule, different, store, cancel, try, chat, representative, end, chat, three, minutes]","genius,bar"
1766,I do not understand how to make an appointment!,7,"[understand, make, appointment]","genius,bar"
304,", this app from the Laptop was lodging and you will not be able to. Genius Bar appointments are only pWindowssible until next week, but I can't always full in the reservation state.""",7,"[app, laptop, lodge, able, genius, bar, appointments, pwindowssible, next, week, always, full, reservation, state]","genius,bar"
4172,Cannot find a specific place to make a Genius Bar appointment. On the web on this website on anywhere I need to find a place to make an appointment,7,"[find, specific, place, make, genius, bar, appointment, web, website, anywhere, need, find, place, make, appointment]","genius,bar"
1706,"There is a button that allows you to add the appointment to your calendar when you make a reservation at the Genius Bar. It is very useful. We could improve it for that in addition, in the event created, type in notes the number of repair (ID), to be able to find the info",7,"[button, allow, add, appointment, calendar, make, reservation, genius, bar, useful, could, improve, addition, event, create, type, note, number, repair, id, able, find, info]","genius,bar"
2281,IÕm in Spain but I speak English. I donÕt get the option to select Spain so I canÕt make an appointment to bring in my device to my local Device Store.,7,"[spain, speak, english, get, option, select, spain, make, appointment, bring, device, local, device, store]","genius,bar"
2284,I canÕt reach Device support because I live in Iraq so I canÕt schedule a call,7,"[reach, device, support, live, iraq, schedule, call]","genius,bar"
1774,"""Need to make an appointment for Device IPhone 6s, phone says box is full and canÕt find where I can make an appointment.",7,"[need, make, appointment, device, iphone, 6s, phone, say, box, full, find, make, appointment]","genius,bar"
1993,"Horrible. ÊA person can no longer schedule an appointment at the Genius Bar. ÊWe live 45 minutes from the clWindowsest Device Store, so we need to schedule an appointment to make our trip worthwhile. ÊTalking to a person by phone at the store is impWindowssible.",7,"[horrible, person, longer, schedule, appointment, genius, bar, live, 45, minutes, clwindowsest, device, store, need, schedule, appointment, make, trip, worthwhile, talk, person, phone, store, impwindowssible]","genius,bar"
2366,"""But to schedule a call what I type???",7,"[schedule, call, type]","genius,bar"
268,Why is there not a simple way to schedule a call or an appointment????? This is infuriating.,7,"[simple, way, schedule, call, appointment, infuriate]","genius,bar"
2528,"The appointment is not _ to shop, has been unable to arrange check in Queue",7,"[appointment, shop, unable, arrange, check, queue]","genius,bar"
2307,There is no appointment. Not since the days.,7,"[appointment, since, days]","genius,bar"
2445,"this app sucks, very hard to navigate and find how to make an appointment",7,"[app, suck, hard, navigate, find, make, appointment]","genius,bar"
1811,"""It should be easier to see upcoming support appointments ",7,"[easier, see, upcoming, support, appointments]","genius,bar"
276,IÕm trying to set up an appointment at GeniusBar and thereÕs no way to do it.,7,"[try, set, appointment, geniusbar, way]","genius,bar"
4364,Very difficult to try to make an appointment at the genus bar... not to navigate..,7,"[difficult, try, make, appointment, genus, bar, navigate]","genius,bar"
171,"""I am trying to make an Device store appointment- I have spent 30 minutes trying to, it is extremely difficult.",7,"[try, make, device, store, appointment, spend, 30, minutes, try, extremely, difficult]","genius,bar"
282,It is pathetic how hard you have made it to get to the genius bar reservation. ÊApparently the person designing the web sight is a touch off of being a genius. ÊSad,7,"[pathetic, hard, make, get, genius, bar, reservation, apparently, person, design, web, sight, touch, genius, sad]","genius,bar"
354,appointment time and change the battery I have to wait for three hours,7,"[appointment, time, change, battery, wait, three, hours]","genius,bar"
1792,Unable to make appointment to Device store,7,"[unable, make, appointment, device, store]","genius,bar"
3982,The app should have your upcoming calls chats and Genius Bar appointments,7,"[app, upcoming, call, chat, genius, bar, appointments]","genius,bar"
2326,How do I make an appointment with the expert at the store so I do not have to wait for long time when I get there?,7,"[make, appointment, expert, store, wait, long, time, get]","genius,bar"
2344,"Phone experience was great, but why do you hide the Genius Bar appointment spot. If itÕs so hard to get an appointment why bother having it?",7,"[phone, experience, great, hide, genius, bar, appointment, spot, hard, get, appointment, bother]","genius,bar"
4325,"Ridiculous Device Service Apps, make millions difficult to schedule a Genius Bar service!",7,"[ridiculous, device, service, apps, make, millions, difficult, schedule, genius, bar, service]","genius,bar"
1697,I was Device store of Kowloon Tong and staff of Genius Bar was not familiar with iWindows Device issue,7,"[device, store, kowloon, tong, staff, genius, bar, familiar, iwindows, device, issue]","genius,bar"
4439,Add an easier way to book a genius bar appointment.,7,"[add, easier, way, book, genius, bar, appointment]","genius,bar"
151,How do I make an appointment? Very frustrated.,7,"[make, appointment, frustrate]","genius,bar"
2120,Do Device Stores still exist? I canÕt access the local store to set an appointment.,7,"[device, store, still, exist, access, local, store, set, appointment]","genius,bar"
246,No way to make an appointment with Genius Bar.,7,"[way, make, appointment, genius, bar]","genius,bar"
326,Unable to book,7,"[unable, book]","genius,bar"
4256,Terrible!! I need to schedule a Genius Bar appt and no option given!!,7,"[terrible, need, schedule, genius, bar, appt, option, give]","genius,bar"
4248,How do I schedule a Genius Bar appointment?,7,"[schedule, genius, bar, appointment]","genius,bar"
219,I would like the book a Genius Bar appointment in line.,7,"[would, like, book, genius, bar, appointment, line]","genius,bar"
2397,Cannot find Genius Bar in this app to set an appointment.,7,"[find, genius, bar, app, set, appointment]","genius,bar"
1862,I need to book an appointment,7,"[need, book, appointment]","genius,bar"
4239,Where is the tab for make an appointment at Genius Bar it should be easier to find .,7,"[tab, make, appointment, genius, bar, easier, find]","genius,bar"
4081,I want to make a fucking appt for the Genius Bar at the Device store in Fayette mall,7,"[want, make, fuck, appt, genius, bar, device, store, fayette, mall]","genius,bar"
3907,There needs to be an easy way to make an appointment at the Genius Bar,7,"[need, easy, way, make, appointment, genius, bar]","genius,bar"
107,"Hello I have an appointment this afternoon in Columbus for the change of a battery but i can't go I can do, and where called to cancel the appointment",7,"[hello, appointment, afternoon, columbus, change, battery, go, call, cancel, appointment]","genius,bar"
3911,How the hell do I make a Genius Bar Appointment?!!! So frustrating...,7,"[hell, make, genius, bar, appointment, frustrate]","genius,bar"
4217,I would like to receive an appointment for Tekefonum,7,"[would, like, receive, appointment, tekefonum]","genius,bar"
1416,"I will make a nice pub!!!!!!!!""",7,"[make, nice, pub]","genius,bar"
26,I canÕt find where IÕm suppWindowsed to go to check for Genius Bar reservations,7,"[find, suppwindowsed, go, check, genius, bar, reservations]","genius,bar"
4268,"I just wasted 45 minutes on a chat trying to book a service appointment in store. The previous web-based system that allowed me to see available times and book myself was vastly superior.""",7,"[waste, 45, minutes, chat, try, book, service, appointment, store, previous, web, base, system, allow, see, available, time, book, vastly, superior]","genius,bar"
1937,"How may I make an appointment at the Device Store on Orchard Rd, SÕpore to repair my IPhone which is stalling all the time?",7,"[may, make, appointment, device, store, orchard, rd, pore, repair, iphone, stall, time]","genius,bar"
1403,There is nothing on this app about making an appointment at the Genius Bar.,7,"[nothing, app, make, appointment, genius, bar]","genius,bar"
2105,CanÕt find stores location to set up an appointment with the Boca Raton Genius Bar,7,"[find, store, location, set, appointment, boca, raton, genius, bar]","genius,bar"
2102,Changed my phone,6,"[change, phone]","provider,device"
1083,I have the new 42mm stainless steel watch refund you now in the Sino-US trade war will not use the device.,6,"[new, 42mm, stainless, steel, watch, refund, sino, us, trade, war, use, device]","provider,device"
1736,Thanks for the help and patience !,6,"[thank, help, patience]","provider,device"
2113,How can I delete the current history.,6,"[delete, current, history]","provider,device"
2109,"I donÕt want an account with you. A third party is responsible for setting this up. Please delete the account as you wonÕt get paid from me. I donÕt do any business over the internet, but he spent &10,000.00 of my money setting up theft accounts. Lorri Da",6,"[want, account, third, party, responsible, set, please, delete, account, get, pay, business, internet, spend, 10, 000, 00, money, set, theft, account, lorri, da]","provider,device"
1085,Device software sucks ass. You all should be ashamed of the service you provide with the amount people pay. Sad sad sad,6,"[device, software, suck, ass, ashamed, service, provide, amount, people, pay, sad, sad, sad]","provider,device"
3034,"""Will you consider my query????",6,"[consider, query]","provider,device"
3030,Help me please you sent me a subscription renewal notice about NaughtyDate. I want that stoped ASAP,6,"[help, please, send, subscription, renewal, notice, naughtydate, want, stop, asap]","provider,device"
2989,"For money a tax., not my gifts and ex.",6,"[money, tax, gift, ex]","provider,device"
2081,I have called about this phone that has been a piece of junk until I am blue in the face and sick to my stonotebookh! All I hear is send it in and we will fix it or send us $500 and we send you another phone. The thing ainÕt worth &500 it is the worst SmartPhone e,6,"[call, phone, piece, junk, blue, face, sick, stonotebookh, hear, send, fix, send, us, 500, send, another, phone, thing, worth, 500, worst, smartphone, e]","provider,device"
2995,Same thing with number. ..... payed for...,6,"[thing, number, pay]","provider,device"
3014,The account number of the wealthy and why not a value to the Game,6,"[account, number, wealthy, value, game]","provider,device"
3029,How to remove old audio books purchased but no longer required to be shown,6,"[remove, old, audio, book, purchase, longer, require, show]","provider,device"
1081,App needs to show that an authorised Device Service Provider like Sync in Manchester are still going to only be able to send your product to Device for repair rather than repair it then and there on site.,6,"[app, need, show, authorise, device, service, provider, like, sync, manchester, still, go, able, send, product, device, repair, rather, repair, site]","provider,device"
3016,"I need to know if you already have stocks of the model of my phone to go to change it, thanks",6,"[need, know, already, stock, model, phone, go, change, thank]","provider,device"
2116,How can I delete the current history if he does or the problem is resolved.Thank You,6,"[delete, current, history, problem, resolve, thank]","provider,device"
2085,"Fucking useless. ÊI canÕt purchase Device care for my watch no matter what I do. ÊI enter the serial number a billion times, signed in to my Device ID on my device a trillion times, and then it asks me to put a code in that will be sent to me (saying a devi",6,"[fuck, useless, purchase, device, care, watch, matter, enter, serial, number, billion, time, sign, device, id, device, trillion, time, ask, put, code, send, say, devi]","provider,device"
2996,I was never paid and never re. Any thing that mine. Still waiting. Money tokens credit. Gifts. Ex.. ex.,6,"[never, pay, never, thing, mine, still, wait, money, tokens, credit, gift, ex, ex]","provider,device"
2087,I need help and cant get help dont know how to submit ticket either via this app or website getting pissed,6,"[need, help, cant, get, help, dont, know, submit, ticket, either, via, app, website, get, piss]","provider,device"
2999,The time for my upcoming reservation isnÕt clear. It says 05:45 which would indicate its quarter to six in the morning when actually its in the evening. ShouldnÕt the time be 17:45 to make the timing more clear,6,"[time, upcoming, reservation, clear, say, 05, 45, would, indicate, quarter, six, morning, actually, even, time, 17, 45, make, time, clear]","provider,device"
1071,"""Onsite Repair when making a booking, you can only select one issue per booking, the product of two or more problems, and therefore if you want to receive support (for example, the SmartPhone 6 LCD is broken at the same time, battery replacement, if necessary), double-booking the hassles.",6,"[onsite, repair, make, book, select, one, issue, per, book, product, two, problems, therefore, want, receive, support, example, smartphone, 6, lcd, break, time, battery, replacement, necessary, double, book, hassle]","provider,device"
2607,Do remove blocking of downloading apps over 150 mb with mobile data.,6,"[remove, block, download, apps, 150, mb, mobile, data]","provider,device"
1698,There is only a one week window in which to make an appointment to get my device product serviced. Spots fill up fast. Please extend beyond the seemingly arbitrary one week time interval. Thank you.,6,"[one, week, window, make, appointment, get, device, product, service, spot, fill, fast, please, extend, beyond, seemingly, arbitrary, one, week, time, interval, thank]","provider,device"
1695,IÕve been waiting more than two weeks to receive a code from Device so I can get back into my Device ID and my Cluster so I can turn off find my phone for the insurance company please help,6,"[wait, two, weeks, receive, code, device, get, back, device, id, cluster, turn, find, phone, insurance, company, please, help]","provider,device"
2957,So I call you - Êno answer. I desperately need a new battery for phone- IÕm a carer for 2 elderly people & I canÕt keep having phone unexpectedly die. Booked appointment at local authorised service provider until I can get through to you with my question.,6,"[call, answer, desperately, need, new, battery, phone, carer, 2, elderly, people, keep, phone, unexpectedly, die, book, appointment, local, authorise, service, provider, get, question]","provider,device"
1110,This is just ridiculous this newest iWindows update has started again making my restrictions unlocked for my google account again every time I change my password without me having to go to restriction to enter my pass code number this shouldnÕt be like this as,6,"[ridiculous, newest, iwindows, update, start, make, restrictions, unlock, google, account, every, time, change, password, without, go, restriction, enter, pass, code, number, like]","provider,device"
2165,What is whitny.hate.tanny@myminibox.com ÊDevice 623-604 I need to no this? Direct TV 84A1D42A,6,"[whitny, hate, tanny, myminibox, com, device, 623, 604, need, direct, tv, 84a1d42a]","provider,device"
1665,The appointment of the repair point after the discovery service point for holidays but app still shows an appointment,6,"[appointment, repair, point, discovery, service, point, holiday, app, still, show, appointment]","provider,device"
1662,"Hello, I made a support claim outside of the app, but see no status in the app. It is for a screen issue that occurred as a result of my SmartPhone 6 battery replacement.",6,"[hello, make, support, claim, outside, app, see, status, app, screen, issue, occur, result, smartphone, 6, battery, replacement]","provider,device"
1661,Please explain what you device.,6,"[please, explain, device]","provider,device"
1116,"Delay 15 min, the first available appointment after two hours, with all sufficiency and arrogance. Availability nothing against a customer loyalty.",6,"[delay, 15, min, first, available, appointment, two, hours, sufficiency, arrogance, availability, nothing, customer, loyalty]","provider,device"
2949,I called the call center to the by-pass whether the answers are satisfied that will help saying that delaying whether or not .,6,"[call, call, center, pass, whether, answer, satisfy, help, say, delay, whether]","provider,device"
