row_id,message,cluster_id,message_clean,represent_name
1843,"""IÕve just had 2 messages saying my Apple ID is being used near Glasgow and telling me to change my passsword . ",9,"['2', 'message', 'say', 'apple', 'id', 'use', 'near', 'glasgow', 'tell', 'change', 'passsword']","account,unauthorized"
767,How do I reset my restrictions password ??,9,"['reset', 'restrictions', 'password']","account,unauthorized"
1842,Why isnÕt there a DIRECT way to access apple chat instead of this convoluted way?,9,"['direct', 'way', 'access', 'apple', 'chat', 'instead', 'convolute', 'way']","account,unauthorized"
3421,Trying to check battery,9,"['try', 'check', 'battery']","account,unauthorized"
2856,"""Three of the hacking from the large",9,"['three', 'hack', 'large']","account,unauthorized"
3825,"Cannot find the previous phone support booking information, to cancel the booking",9,"['find', 'previous', 'phone', 'support', 'book', 'information', 'cancel', 'book']","account,unauthorized"
1120,Tinder application i want to cancel the hated cayma but how should I have the right,9,"['tinder', 'application', 'want', 'cancel', 'hat', 'cayma', 'right']","account,unauthorized"
2859,The Ministry iPad we have to call me a password but without setting password,9,"['ministry', 'ipad', 'call', 'password', 'without', 'set', 'password']","account,unauthorized"
1661,Please explain what you apple.,9,"['please', 'explain', 'apple']","account,unauthorized"
2085,"Fucking useless. ÊI canÕt purchase Apple care for my watch no matter what I do. ÊI enter the serial number a billion times, signed in to my Apple ID on my device a trillion times, and then it asks me to put a code in that will be sent to me (saying a devi",9,"['fuck', 'useless', 'purchase', 'apple', 'care', 'watch', 'matter', 'enter', 'serial', 'number', 'billion', 'time', 'sign', 'apple', 'id', 'device', 'trillion', 'time', 'ask', 'put', 'code', 'send', 'say', 'devi']","account,unauthorized"
1624,"Apple devices are a complete mess. YouÕre not talking to yourselves and exposing everyone to malware. For some reason on a fundamental level of security, youÕre not understanding. You canÕt Òwish awayÓ or stop supporting old services or stop explaining th",9,"['apple', 'devices', 'complete', 'mess', 'talk', 'expose', 'everyone', 'malware', 'reason', 'fundamental', 'level', 'security', 'understand', 'wish', 'away', 'stop', 'support', 'old', 'service', 'stop', 'explain', 'th']","account,unauthorized"
2060,I need help with contacts they all dumped into my phone with out proper information?,9,"['need', 'help', 'contact', 'dump', 'phone', 'proper', 'information']","account,unauthorized"
2545,When I go back to my Facebook account and password access apps devices and password,9,"['go', 'back', 'facebook', 'account', 'password', 'access', 'apps', 'devices', 'password']","account,unauthorized"
750,I keep trying to have a call with apple. They say they are calling but I donÕt know what number they are calling as IÕm not receiving calls?,9,"['keep', 'try', 'call', 'apple', 'say', 'call', 'know', 'number', 'call', 'receive', 'call']","account,unauthorized"
153,Apple Pay cannot use has been shown to complete the payment.,9,"['apple', 'pay', 'use', 'show', 'complete', 'payment']","account,unauthorized"
1099,I was looking at some things yesterday but I did not Tink I signed up for something ,9,"['look', 'things', 'yesterday', 'tink', 'sign', 'something']","account,unauthorized"
3453,"Please forward all of my financial transactions from 2016-2017 from NAB and Suncorp as I have found a new information, to the Asian.com, and the fog.com. I'll try to make an excuse to get to VIC , Aus as soon as possible.",9,"['please', 'forward', 'financial', 'transactions', '2016', '2017', 'nab', 'suncorp', 'find', 'new', 'information', 'asian', 'com', 'fog', 'com', 'try', 'make', 'excuse', 'get', 'vic', 'aus', 'soon', 'possible']","account,unauthorized"
293,cannot connect to the down arrow [Message] Apple support,9,"['connect', 'arrow', 'message', 'apple', 'support']","account,unauthorized"
530,"""My Face ID stopped working",9,"['face', 'id', 'stop', 'work']","account,unauthorized"
2837,"The order of tasks in the app is incorrect and false notifications are being sent every now and then.""",9,"['order', 'task', 'app', 'incorrect', 'false', 'notifications', 'send', 'every']","account,unauthorized"
4271,"""I have been trying to get an appointment to set up my new Mac book via phone and chat, and it does not work. ",9,"['try', 'get', 'appointment', 'set', 'new', 'mac', 'book', 'via', 'phone', 'chat', 'work']","account,unauthorized"
1110,This is just ridiculous this newest iOS update has started again making my restrictions unlocked for my google account again every time I change my password without me having to go to restriction to enter my pass code number this shouldnÕt be like this as,9,"['ridiculous', 'newest', 'ios', 'update', 'start', 'make', 'restrictions', 'unlock', 'google', 'account', 'every', 'time', 'change', 'password', 'without', 'go', 'restriction', 'enter', 'pass', 'code', 'number', 'like']","account,unauthorized"
3442,I think it would nice to be able to add a case Id. I have one going for an Apple TV repair that is not listed in the support app.,9,"['think', 'would', 'nice', 'able', 'add', 'case', 'id', 'one', 'go', 'apple', 'tv', 'repair', 'list', 'support', 'app']","account,unauthorized"
528,I would like an apple person to help me get all my files sorted I have everything everywhere across 5 devices and itÕs doing my head in,9,"['would', 'like', 'apple', 'person', 'help', 'get', 'file', 'sort', 'everything', 'everywhere', 'across', '5', 'devices', 'head']","account,unauthorized"
3448,Hello someone has been using my Apple ID to hack into my phone link my phone with there watch mess with my settings and pry into my personal business readying my messages listen to my phone calls and logging in my phone and onto my account without my conv,9,"['hello', 'someone', 'use', 'apple', 'id', 'hack', 'phone', 'link', 'phone', 'watch', 'mess', 'settings', 'pry', 'personal', 'business', 'ready', 'message', 'listen', 'phone', 'call', 'log', 'phone', 'onto', 'account', 'without', 'conv']","account,unauthorized"
2046,"""I am now. There was a unauthorized access. Once again without the fear of sleep is being revived. Why is the",9,"['unauthorized', 'access', 'without', 'fear', 'sleep', 'revive']","account,unauthorized"
2047,"previous id and asked to log in. It is scary.""",9,"['previous', 'id', 'ask', 'log', 'scary']","account,unauthorized"
524,"IÕm trying to sign in with Apple password which was o.k years ago; yet now is rejected by several """"AppsÓ",9,"['try', 'sign', 'apple', 'password', 'k', 'years', 'ago', 'yet', 'reject', 'several', 'apps']","account,unauthorized"
3,"Private setting, the interface ID, can I not login, but not writing things",9,"['private', 'set', 'interface', 'id', 'login', 'write', 'things']","account,unauthorized"
2542,I recognize an open rear screen is stationary for a few seconds to prompt me to countenance id is not available try setting countenance id. Buy Now come from six months had been not to make too.,9,"['recognize', 'open', 'rear', 'screen', 'stationary', 'second', 'prompt', 'countenance', 'id', 'available', 'try', 'set', 'countenance', 'id', 'buy', 'come', 'six', 'months', 'make']","account,unauthorized"
737,"My phone number is no longer correct, but you've changed everything here in the app is still the old to see :(",9,"['phone', 'number', 'longer', 'correct', 'change', 'everything', 'app', 'still', 'old', 'see']","account,unauthorized"
2087,I need help and cant get help dont know how to submit ticket either via this app or website getting pissed,9,"['need', 'help', 'cant', 'get', 'help', 'dont', 'know', 'submit', 'ticket', 'either', 'via', 'app', 'website', 'get', 'piss']","account,unauthorized"
149,", or is there a way to terminate Your Password?""",9,"['way', 'terminate', 'password']","account,unauthorized"
2793,"I was told prior to attending the appointment that they eStorm would have to send the phone back to Apple anyway (your policy). That would have resulted""",9,"['tell', 'prior', 'attend', 'appointment', 'estorm', 'would', 'send', 'phone', 'back', 'apple', 'anyway', 'policy', 'would', 'result']","account,unauthorized"
3859,Hi whatÕs wrong I canÕt find Switzerland Êin this App in order to replace the screen.,9,"['hi', 'wrong', 'find', 'switzerland', 'app', 'order', 'replace', 'screen']","account,unauthorized"
419,Please include sessions im Apple stores,9,"['please', 'include', 'sessions', 'im', 'apple', 'store']","account,unauthorized"
1571,Thank you so much guys I contact you about some issues with my phone and you help me with that and my phone now itÕs fixed and work perfect thank you so much,9,"['thank', 'much', 'guy', 'contact', 'issue', 'phone', 'help', 'phone', 'fix', 'work', 'perfect', 'thank', 'much']","account,unauthorized"
3391,I keep having problem someone hacking my iPhone,9,"['keep', 'problem', 'someone', 'hack', 'iphone']","account,unauthorized"
2794,"""Mail, send a request to the product received as we ask for feedback.",9,"['mail', 'send', 'request', 'product', 'receive', 'ask', 'feedback']","account,unauthorized"
810,Got two phones both accounts hacked. One cousin works at iPhone store other in shipping. 8174540429. If I could get security to fix this problem,9,"['get', 'two', 'phone', 'account', 'hack', 'one', 'cousin', 'work', 'iphone', 'store', 'ship', '8174540429', 'could', 'get', 'security', 'fix', 'problem']","account,unauthorized"
1565,I want to change the location of preference and cannot. Need to change to United States of America,9,"['want', 'change', 'location', 'preference', 'need', 'change', 'unite', 'state', 'america']","account,unauthorized"
3389,"ask your answers.""",9,"['ask', 'answer']","account,unauthorized"
416,Pls call,9,"['pls', 'call']","account,unauthorized"
4510,I just got a new debit card. It sure would be helpful if I could make changes to my account from this app,9,"['get', 'new', 'debit', 'card', 'sure', 'would', 'helpful', 'could', 'make', 'change', 'account', 'app']","account,unauthorized"
818,Hi I have a idea for people to choose what is private apps that can be in a folder that needs a Touch ID to get in to it for a extra step in privacy.,9,"['hi', 'idea', 'people', 'choose', 'private', 'apps', 'folder', 'need', 'touch', 'id', 'get', 'extra', 'step', 'privacy']","account,unauthorized"
4251,I entered my telephone number and the account information incorrectly. I donÕt see a way of being able to correct it,9,"['enter', 'telephone', 'number', 'account', 'information', 'incorrectly', 'see', 'way', 'able', 'correct']","account,unauthorized"
68,"If you see the message I would like to receive an answer.""",9,"['see', 'message', 'would', 'like', 'receive', 'answer']","account,unauthorized"
1133,How do I cancel purchases?,9,"['cancel', 'purchase']","account,unauthorized"
1438,"""Case Id: 100457893724",9,"['case', 'id', '100457893724']","account,unauthorized"
3880,IÕd like to get my iPhone repaired at Apple Stores. So I need a feature to filter out other places in order for me to find only Apple Stores. ,9,"['like', 'get', 'iphone', 'repair', 'apple', 'store', 'need', 'feature', 'filter', 'place', 'order', 'find', 'apple', 'store']","account,unauthorized"
4520,The phone number below my name is incorrect and I see no option to change it.,9,"['phone', 'number', 'name', 'incorrect', 'see', 'option', 'change']","account,unauthorized"
1576,Could I get an officer in the singapore store to help me with the files app for work?,9,"['could', 'get', 'officer', 'singapore', 'store', 'help', 'file', 'app', 'work']","account,unauthorized"
3413,I canÕt sign into my Apple ID because 1: I changed my phone number and 2: I forgot my password,9,"['sign', 'apple', 'id', '1', 'change', 'phone', 'number', '2', 'forget', 'password']","account,unauthorized"
1855,My Apple TV purchased in Brazil on Apple Store online had its serial number not recognized by the system and therefore did not receive aid with another problem of authentication to log in to access the iTunes by Apple TV,9,"['apple', 'tv', 'purchase', 'brazil', 'apple', 'store', 'online', 'serial', 'number', 'recognize', 'system', 'therefore', 'receive', 'aid', 'another', 'problem', 'authentication', 'log', 'access', 'itunes', 'apple', 'tv']","account,unauthorized"
777,"The number listed in the Support app is 905-830-2454 but my actual number is 905-830-2457.""",9,"['number', 'list', 'support', 'app', '905', '830', '2454', 'actual', 'number', '905', '830', '2457']","account,unauthorized"
2860,Large three-way is incorrect use of ID.,9,"['large', 'three', 'way', 'incorrect', 'use', 'id']","account,unauthorized"
3059,"One of my apps do not work with the last update. The developer is no longer keeping it active. This app stored photos... Since I can no money open it, so I lose everything that it stored? Is there a way to retrieve the info inside???",9,"['one', 'apps', 'work', 'last', 'update', 'developer', 'longer', 'keep', 'active', 'app', 'store', 'photos', 'since', 'money', 'open', 'lose', 'everything', 'store', 'way', 'retrieve', 'info', 'inside']","account,unauthorized"
1593,"Good evening, I forgot the password of my ID and I tried to enter from iCloud and it has not been possible, I ask for the number of cell phone, get the message that when the account is ready for use i will get a notification to the cell phone or receive a call,",9,"['good', 'even', 'forget', 'password', 'id', 'try', 'enter', 'icloud', 'possible', 'ask', 'number', 'cell', 'phone', 'get', 'message', 'account', 'ready', 'use', 'get', 'notification', 'cell', 'phone', 'receive', 'call']","account,unauthorized"
2814,"The appointment after sale, name the default is Apple ID name cannot be changed.",9,"['appointment', 'sale', 'name', 'default', 'apple', 'id', 'name', 'change']","account,unauthorized"
2861,Excuse for the late payment of the subscription as I have to check it on my email account and I cannot manage my credit for this month. IÕll make sure that the payment will get paid once I have cleared the check from my account. Thanks for your understand,9,"['excuse', 'late', 'payment', 'subscription', 'check', 'email', 'account', 'manage', 'credit', 'month', 'make', 'sure', 'payment', 'get', 'pay', 'clear', 'check', 'account', 'thank', 'understand']","account,unauthorized"
2523,Someone used my account for suspicious transactions and i must pay $99,9,"['someone', 'use', 'account', 'suspicious', 'transactions', 'must', 'pay', '99']","account,unauthorized"
4252,I put a 50 dollar Apple card on my account and have no idea how to find it or use it,9,"['put', '50', 'dollar', 'apple', 'card', 'account', 'idea', 'find', 'use']","account,unauthorized"
797,Would be nice to be able to track a repair status via this app.,9,"['would', 'nice', 'able', 'track', 'repair', 'status', 'via', 'app']","account,unauthorized"
4525,Sucks. I canÕt log in with my new email !!!!!,9,"['suck', 'log', 'new', 'email']","account,unauthorized"
3851,IÕm trying to contact your customer care via email. But the app or your website only allow me to submit some sort of ÒproblemsÓ. How can I contact you for general enquiry? I donÕt want to contact by phone call,9,"['try', 'contact', 'customer', 'care', 'via', 'email', 'app', 'website', 'allow', 'submit', 'sort', 'problems', 'contact', 'general', 'enquiry', 'want', 'contact', 'phone', 'call']","account,unauthorized"
144,I forget the password The password in Notepad.,9,"['forget', 'password', 'password', 'notepad']","account,unauthorized"
2109,"I donÕt want an account with you. A third party is responsible for setting this up. Please delete the account as you wonÕt get paid from me. I donÕt do any business over the internet, but he spent &10,000.00 of my money setting up theft accounts. Lorri Da",9,"['want', 'account', 'third', 'party', 'responsible', 'set', 'please', 'delete', 'account', 'get', 'pay', 'business', 'internet', 'spend', '10', '000', '00', 'money', 'set', 'theft', 'account', 'lorri', 'da']","account,unauthorized"
3081,"""This is the only way I could find to contact you.",9,"['way', 'could', 'find', 'contact']","account,unauthorized"
3397,I am worried about the Apple ! Already canceled my credit card once per does not recognize a purchase! The same that made me today to cancel purchases over the internet with another purchase by Apple in the value of 97.90 on the day 09/04/18 please watch this for me!,9,"['worry', 'apple', 'already', 'cancel', 'credit', 'card', 'per', 'recognize', 'purchase', 'make', 'today', 'cancel', 'purchase', 'internet', 'another', 'purchase', 'apple', 'value', '97', '90', 'day', '09', '04', '18', 'please', 'watch']","account,unauthorized"
2520,"Just checking to see if my order went thru one again, thx Ronny OÕkeith Walker, never can get order number or check out COMPLETELY!!",9,"['check', 'see', 'order', 'go', 'thru', 'one', 'thx', 'ronny', 'keith', 'walker', 'never', 'get', 'order', 'number', 'check', 'completely']","account,unauthorized"
1135,"Just want to informed you there are phishing emails circulating pretending to be ÒAppleÓ informing that my Apple ID & Password was updated which I didnÕt do. Thinking my Apple ID & password was compromised thatÕs why IÕve change my password. Please l""",9,"['want', 'inform', 'phishing', 'email', 'circulate', 'pretend', 'apple', 'inform', 'apple', 'id', 'password', 'update', 'think', 'apple', 'id', 'password', 'compromise', 'change', 'password', 'please', 'l']","account,unauthorized"
1439,"IÕd like to submit a complaint on the case Id above. When I spoke to Amir he said he would order a new battery. I followed up last night and created a new order since I had not yet heard back. This morning I got an email saying my r""",9,"['like', 'submit', 'complaint', 'case', 'id', 'speak', 'amir', 'say', 'would', 'order', 'new', 'battery', 'follow', 'last', 'night', 'create', 'new', 'order', 'since', 'yet', 'hear', 'back', 'morning', 'get', 'email', 'say', 'r']","account,unauthorized"
1436,Why does my mobile phone and receive a text message is not addressed to me,9,"['mobile', 'phone', 'receive', 'text', 'message', 'address']","account,unauthorized"
3140,Ca you tell me why it shows that I have an apple I watch and I have never been able to set up mail on my account. Are you able to see IP address of whomever is using my ID? Cantuj9@ymail.com and mairacantu@ymail.com,9,"['ca', 'tell', 'show', 'apple', 'watch', 'never', 'able', 'set', 'mail', 'account', 'able', 'see', 'ip', 'address', 'whomever', 'use', 'id', 'cantuj9', 'ymail', 'com', 'mairacantu', 'ymail', 'com']","account,unauthorized"
657,Not your mother does not give refund on the,9,"['mother', 'give', 'refund']","account,unauthorized"
2679,I canÕt find my password,9,"['find', 'password']","account,unauthorized"
1954,When in my account under the support app why can I not edit my details like phone number....,9,"['account', 'support', 'app', 'edit', 'detail', 'like', 'phone', 'number']","account,unauthorized"
2675,"""I have message received by e-mail that my monthly fee shall not be collected. I am of bank and have my credit card on said at ING.",9,"['message', 'receive', 'e', 'mail', 'monthly', 'fee', 'shall', 'collect', 'bank', 'credit', 'card', 'say', 'ing']","account,unauthorized"
165,"I look forward.""",9,"['look', 'forward']","account,unauthorized"
4086,"I purchased live weather membership how do i i would like to cancel""",9,"['purchase', 'live', 'weather', 'membership', 'would', 'like', 'cancel']","account,unauthorized"
4173,"""We have. Been. Paying. I tunes on. Ê2. Accounts ! ",9,"['pay', 'tune', '2', 'account']","account,unauthorized"
4087,I canÕt get my extra coverage as IÕm paying for,9,"['get', 'extra', 'coverage', 'pay']","account,unauthorized"
1958,"to date, I have not received anything""",9,"['date', 'receive', 'anything']","account,unauthorized"
4376,Could not find the book entry,9,"['could', 'find', 'book', 'entry']","account,unauthorized"
2669,"Hi, bought Rosetta Stone app thru apple but cannot get in touch with app provider ? As my email address is not recognised ?",9,"['hi', 'buy', 'rosetta', 'stone', 'app', 'thru', 'apple', 'get', 'touch', 'app', 'provider', 'email', 'address', 'recognise']","account,unauthorized"
2982,Quest for my old contacts and vip s ex. Ex. Plz,9,"['quest', 'old', 'contact', 'vip', 'ex', 'ex', 'plz']","account,unauthorized"
2347,"""Outlook and yahoo is",9,"['outlook', 'yahoo']","account,unauthorized"
4094,Hi my credit card money always going pls check what s problem and reverse the money back my credit card 198 dhs something pls,9,"['hi', 'credit', 'card', 'money', 'always', 'go', 'pls', 'check', 'problem', 'reverse', 'money', 'back', 'credit', 'card', '198', 'dhs', 'something', 'pls']","account,unauthorized"
2989,"For money a tax., not my gifts and ex.",9,"['money', 'tax', 'gift', 'ex']","account,unauthorized"
549,"I have reset it multiple times, and I keep getting this error. ÊI cannot get past this. ÊI cannot backup my phone or anything. Ê",9,"['reset', 'multiple', 'time', 'keep', 'get', 'error', 'get', 'past', 'backup', 'phone', 'anything']","account,unauthorized"
401,"Please contact me ideally""",9,"['please', 'contact', 'ideally']","account,unauthorized"
3656,Or can we find the amount of my account,9,"['find', 'amount', 'account']","account,unauthorized"
4078,I want to change the battery how to check,9,"['want', 'change', 'battery', 'check']","account,unauthorized"
4383,The account balance is not in the game acquisitions,9,"['account', 'balance', 'game', 'acquisitions']","account,unauthorized"
1207,"""Hi there I was added my bank to pay iCloud and badoo charge me £19.99 I want refund me because I want just pay iCloud nothing else ",9,"['hi', 'add', 'bank', 'pay', 'icloud', 'badoo', 'charge', '19', '99', 'want', 'refund', 'want', 'pay', 'icloud', 'nothing', 'else']","account,unauthorized"
402,Do not reset my security questions,9,"['reset', 'security', 'question']","account,unauthorized"
959,"""Please, let us sign in using fingerprint. ",9,"['please', 'let', 'us', 'sign', 'use', 'fingerprint']","account,unauthorized"
3961,because it is very inconvenient to have to find another app to download the music out there,9,"['inconvenient', 'find', 'another', 'app', 'download', 'music']","account,unauthorized"
4388,"I would like to be able to speak with someone.""",9,"['would', 'like', 'able', 'speak', 'someone']","account,unauthorized"
702,"""No one is calling super but i get a mail where it says I was not to achieve",9,"['one', 'call', 'super', 'get', 'mail', 'say', 'achieve']","account,unauthorized"
97,"I am logged on Monday in Vienna with Apple""",9,"['log', 'monday', 'vienna', 'apple']","account,unauthorized"
2691,Correct plz. IÕm owed by them then?,9,"['correct', 'plz', 'owe']","account,unauthorized"
2687,Cancel this account. Bbroesky@capitalpower.com. My only account should be kossimfree@gmail.com. I have asked this request already but still getting emails and my ID and credit card is still attached,9,"['cancel', 'account', 'bbroesky', 'capitalpower', 'com', 'account', 'kossimfree', 'gmail', 'com', 'ask', 'request', 'already', 'still', 'get', 'email', 'id', 'credit', 'card', 'still', 'attach']","account,unauthorized"
1331,IÕm being highjacked and robbed by the same Asian people as Before!! I thought we corrected this last year with my elimination of Family Sharing? But apparently theyÕve hacked back into my account! Which makes both of our phones sapped and needing to be c,9,"['highjack', 'rob', 'asian', 'people', 'think', 'correct', 'last', 'year', 'elimination', 'family', 'share', 'apparently', 'hack', 'back', 'account', 'make', 'phone', 'sap', 'need', 'c']","account,unauthorized"
2971,CanÕt figure out how to change phone # in contact info. Trying to get a support call and I canÕt receive one.,9,"['figure', 'change', 'phone', 'contact', 'info', 'try', 'get', 'support', 'call', 'receive', 'one']","account,unauthorized"
3246,Before saving photos & Videos ask option for saving in like googlephotos or any other app,9,"['save', 'photos', 'videos', 'ask', 'option', 'save', 'like', 'googlephotos', 'app']","account,unauthorized"
1876,"""An option to assess the support received",9,"['option', 'assess', 'support', 'receive']","account,unauthorized"
1324,I would like to check the phone for the first date.,9,"['would', 'like', 'check', 'phone', 'first', 'date']","account,unauthorized"
4076,Now my application before I try to download in guinea miyor redirecting credit card billing service does not accept the i can access my info,9,"['application', 'try', 'download', 'guinea', 'miyor', 'redirect', 'credit', 'card', 'bill', 'service', 'accept', 'access', 'info']","account,unauthorized"
698,I don't get the notifications of Instagram. How can i add this app to Notifications? Before I arrived but since i made the setting you told me from the technical support I have not returned to receive them,9,"['get', 'notifications', 'instagram', 'add', 'app', 'notifications', 'arrive', 'since', 'make', 'set', 'tell', 'technical', 'support', 'return', 'receive']","account,unauthorized"
1226,"It would be wonderful to be able to send scheduled iMessage/SMS. Being able to send a text at a certain time is crucial. For example, my mother goes to bed at 9pm always, IÕm a night owl and think of something important I forgot to tell her. Knowing she w",9,"['would', 'wonderful', 'able', 'send', 'schedule', 'imessage', 'sms', 'able', 'send', 'text', 'certain', 'time', 'crucial', 'example', 'mother', 'go', 'bed', '9pm', 'always', 'night', 'owl', 'think', 'something', 'important', 'forget', 'tell', 'know', 'w']","account,unauthorized"
394,Mxf1n8vf6k this order for the money to a value less than account,9,"['mxf1n8vf6k', 'order', 'money', 'value', 'less', 'account']","account,unauthorized"
1008,ÊÊÊThank you for buying at iTunes Store,9,"['thank', 'buy', 'itunes', 'store']","account,unauthorized"
1010,Apple ID: CreditCard,9,"['apple', 'id', 'creditcard']","account,unauthorized"
3537,"My account purchase error code 2037, how to fix, Thanks",9,"['account', 'purchase', 'error', 'code', '2037', 'fix', 'thank']","account,unauthorized"
1801,"""I want to give this phone to my son.",9,"['want', 'give', 'phone', 'son']","account,unauthorized"
1889,"""I like to email problem to Apple support and have them return email for minor issues ",9,"['like', 'email', 'problem', 'apple', 'support', 'return', 'email', 'minor', 'issue']","account,unauthorized"
1234,news_japan@inside Apple Apple,9,"['news', 'japan', 'inside', 'apple', 'apple']","account,unauthorized"
2607,Do remove blocking of downloading apps over 150 mb with mobile data.,9,"['remove', 'block', 'download', 'apps', '150', 'mb', 'mobile', 'data']","account,unauthorized"
1237,"your account, there were some problems, so, please update your account details.",9,"['account', 'problems', 'please', 'update', 'account', 'detail']","account,unauthorized"
2418,I cannot find the topic Changed me and my Apple imei is not stored in the message,9,"['find', 'topic', 'change', 'apple', 'imei', 'store', 'message']","account,unauthorized"
3649,"Sent from my iPhone""",9,"['send', 'iphone']","account,unauthorized"
1238,"You have 24 hours to open this email from your account""",9,"['24', 'hours', 'open', 'email', 'account']","account,unauthorized"
1251,"I haven't been able to access my Apple accounts since march 9th (area is grayed out in settings) and I cannot seem to be able to get any assist""",9,"['able', 'access', 'apple', 'account', 'since', 'march', '9th', 'area', 'gray', 'settings', 'seem', 'able', 'get', 'assist']","account,unauthorized"
2421,Error 403 I get that when I try to manage my apps,9,"['error', '403', 'get', 'try', 'manage', 'apps']","account,unauthorized"
302,Thank you for free back,9,"['thank', 'free', 'back']","account,unauthorized"
4147,You want to change it to write information to your location,9,"['want', 'change', 'write', 'information', 'location']","account,unauthorized"
2612,I need some help with getting access again.,9,"['need', 'help', 'get', 'access']","account,unauthorized"
3534,and this is not at all times to check email.,9,"['time', 'check', 'email']","account,unauthorized"
1006,"""Dear Costumer Apple ID,",9,"['dear', 'costumer', 'apple', 'id']","account,unauthorized"
192,"listed in order from the top of the photo spread is old, then save at the bottom of the photos you take.",9,"['list', 'order', 'top', 'photo', 'spread', 'old', 'save', 'bottom', 'photos', 'take']","account,unauthorized"
2396,I was never asked,9,"['never', 'ask']","account,unauthorized"
1289,"I have another telephone in vain for a long time. I also changed to a new email and Apple ID, I would forget the old email add :piklootang@yahoo.com.sg password How do I remove old or where to go to get the u",9,"['another', 'telephone', 'vain', 'long', 'time', 'also', 'change', 'new', 'email', 'apple', 'id', 'would', 'forget', 'old', 'email', 'add', 'piklootang', 'yahoo', 'com', 'sg', 'password', 'remove', 'old', 'go', 'get', 'u']","account,unauthorized"
1945,"iTunes Store 100499298802 contact the ID of the old mel add-on since it does not have to remember the password and want to unlock. I'm still in the earlier release. Not funny well I don't know. Now, you can update the app does not want to release from the state as soon as possible. In addition, Apple in Shinsaibashi, want to get the booking date. 14 days or 15 days free time and want to book me, what do you look forward to your reply are you booking.",9,"['itunes', 'store', '100499298802', 'contact', 'id', 'old', 'mel', 'add', 'since', 'remember', 'password', 'want', 'unlock', 'still', 'earlier', 'release', 'funny', 'well', 'know', 'update', 'app', 'want', 'release', 'state', 'soon', 'possible', 'addition', 'apple', 'shinsaibashi', 'want', 'get', 'book', 'date', '14', 'days', '15', 'days', 'free', 'time', 'want', 'book', 'look', 'forward', 'reply', 'book']","account,unauthorized"
1041,"I don't know who has hacked my account, but their location comes up in the washington,dc area which is NO where near my Philadelphia, P.A. address. They have been hacking my device, and changing my settings for some time. I'm just tired of constantly repo",9,"['know', 'hack', 'account', 'location', 'come', 'washington', 'dc', 'area', 'near', 'philadelphia', 'p', 'address', 'hack', 'device', 'change', 'settings', 'time', 'tire', 'constantly', 'repo']","account,unauthorized"
3193,"It will not be able to manage the recent history. If possible, remove the Clear Recent History I want a feature.""",9,"['able', 'manage', 'recent', 'history', 'possible', 'remove', 'clear', 'recent', 'history', 'want', 'feature']","account,unauthorized"
306,"""The other day, I received the following e-mail. My iTunes is frozen? or this is a bogus email from the site?",9,"['day', 'receive', 'follow', 'e', 'mail', 'itunes', 'freeze', 'bogus', 'email', 'site']","account,unauthorized"
88,YouÕre supposed to be using daveapatton@gmail IÕm,9,"['suppose', 'use', 'daveapatton', 'gmail']","account,unauthorized"
2384,Unable to set the language,9,"['unable', 'set', 'language']","account,unauthorized"
2645,I tried to have your support team call me and the call never went through. I show no cal history. IÕm not sure what happened.,9,"['try', 'support', 'team', 'call', 'call', 'never', 'go', 'show', 'cal', 'history', 'sure', 'happen']","account,unauthorized"
1002,i forgot my password just want to reset it with out a long drug out ordeal,9,"['forget', 'password', 'want', 'reset', 'long', 'drug', 'ordeal']","account,unauthorized"
1277,Hello I would like to change the number of tel for my iCloud. Thanks,9,"['hello', 'would', 'like', 'change', 'number', 'tel', 'icloud', 'thank']","account,unauthorized"
204,"""Why can't I download this Apple support app to pay 36",9,"['download', 'apple', 'support', 'app', 'pay', '36']","account,unauthorized"
1938,"""Hi guys plz b eg u for",9,"['hi', 'guy', 'plz', 'b', 'eg', 'u']","account,unauthorized"
2995,Same thing with number. ..... payed for...,9,"['thing', 'number', 'pay']","account,unauthorized"
2996,I was never paid and never re. Any thing that mine. Still waiting. Money tokens credit. Gifts. Ex.. ex.,9,"['never', 'pay', 'never', 'thing', 'mine', 'still', 'wait', 'money', 'tokens', 'credit', 'gift', 'ex', 'ex']","account,unauthorized"
1737,Wrong email attached to Apple Pay,9,"['wrong', 'email', 'attach', 'apple', 'pay']","account,unauthorized"
1351,You can contact us via email is no longer roll call.,9,"['contact', 'us', 'via', 'email', 'longer', 'roll', 'call']","account,unauthorized"
4064,"""No repair drop off confirmation email.",9,"['repair', 'drop', 'confirmation', 'email']","account,unauthorized"
312,"If you wish to unsubscribe to the stop of the account, the account re-configuration. Lake""",9,"['wish', 'unsubscribe', 'stop', 'account', 'account', 'configuration', 'lake']","account,unauthorized"
1759,100500661453 This is my case number but it may not please respond if you can call in to my new phone number 5930992774158,9,"['100500661453', 'case', 'number', 'may', 'please', 'respond', 'call', 'new', 'phone', 'number', '5930992774158']","account,unauthorized"
2932,"""I received this email and did not know who to contact. It appears to be a hacking scam email and please tell me how to resolve any issue I may have with whoever this person may be. I did not open any attachment and I did not authorize this charge:",9,"['receive', 'email', 'know', 'contact', 'appear', 'hack', 'scam', 'email', 'please', 'tell', 'resolve', 'issue', 'may', 'whoever', 'person', 'may', 'open', 'attachment', 'authorize', 'charge']","account,unauthorized"
